time	sw_delta_vac	sw_delta_vac0	sw_delta_delta	sw_delta_bst	sw_ba2_ba1	sw_ba2_ba2	sw_ba2_bst	sw_ba5_ba1	sw_ba5_ba2	sw_ba5_ba5	sw_ba5_bst	sw_ba1_bst	sw_ba1_ba1	sw_alpha_vac	sw_alpha_alpha	sw_wt_vac	sw_ba5_biv	sw_bq1_bst	sw_bq1_biv	sw_bq1_ba1	sw_bq1_ba2	sw_bq1_ba5	sw_bq1_bq1	sw_xbb_bst	sw_xbb_biv	sw_xbb_bq1	sw_xbb_ba5	sw_xbb_xbb
44801	0.013688638054354886	0.020901067471033128	0.0043079604691556705	0.2026272327942937	0.008907210692856214	0.022496230251865125	0.16323961631818354	0.0030617304478273073	0.011690401322668865	0.01210724326842655	0.11187886798810663	0.1438354061667951	0.02128467434546028	0.021913108312879858	8.179848358390433e-05	0.032564130996446096	8.957833203478571e-05	0.058407545947307314	0.00029778809613217145	0.0004495108602187357	0.0029131156126348356	0.010392781226198898	2.291029112074571e-05	0.03875494408070348	0.0006410939273869357	1.3468282734188084e-05	0.004022814697386522	8.927879240451268e-07
44802	0.013551637402663772	0.020685778040902488	0.004257448190240272	0.20219537047722783	0.00879733190949005	0.02238220218244252	0.16253691825645197	0.0030198959306145636	0.011575957940757452	0.012186621051370994	0.11132405660836087	0.1431513000741936	0.021086049264595418	0.02170644452043687	8.06398490950063e-05	0.0322917061075572	9.124045781565e-05	0.0581698713476853	0.0003025972166784357	0.0004431039262256286	0.0028749870923167643	0.010382220107550843	2.3032757937373727e-05	0.03861729471130471	0.0006480975572743643	1.3604410549881713e-05	0.004001004806148243	8.876518229526632e-07
44803	0.013415734596744064	0.020478082879112687	0.00420739509345735	0.20176834745068908	0.008688575022561363	0.02226770070914302	0.16185988443474536	0.0029785956985792137	0.011462680203762626	0.012310902597641159	0.11081663132923403	0.142501670703271	0.020888172780352283	0.021497204071360472	7.949743578122013e-05	0.032009542759083943	9.292365322075e-05	0.0579893932591453	0.0003074454552051071	0.00043678545160583576	0.0028376130541235426	0.010428284999651894	2.311751139147788e-05	0.038530299898696774	0.0006550895711935357	1.3691475062594233e-05	0.004007196501112171	8.840225405115758e-07
44804	0.013274245458658745	0.020262005150123576	0.004157802132359907	0.20134634805014742	0.008580947215440593	0.022152032973975427	0.16120676314341323	0.0029378338096621714	0.011349625552540179	0.012408232783224506	0.11035241737858806	0.1418838634853985	0.02069107617216973	0.021285983761460434	7.837102133158019e-05	0.03172972715404431	9.462814219894286e-05	0.057860124602714155	0.00031233278654917146	0.00043055678766639995	0.0028004661587026284	0.010440131769088864	2.322990681436996e-05	0.038488359849527885	0.0006620691852053643	1.3811500610954416e-05	0.003996911660017307	8.80935768258896e-07
44805	0.013148685269035615	0.02004889476876523	0.004108675848743964	0.20106369613093675	0.008474480540519063	0.02203575729759032	0.16061309076695854	0.0028976336347295993	0.011237508047661885	0.012536059506079448	0.1098880074345685	0.14130038924081847	0.020494809181820683	0.02110531680548109	7.726038636040225e-05	0.031509670670095954	9.612366683938571e-05	0.05769175473594696	0.00031641862763941424	0.00042442413801037853	0.002763931658320843	0.010490315623631516	2.356398193369398e-05	0.03840569358157718	0.0006667588731787856	1.4206288203371222e-05	0.004005628599808342	8.789797552111446e-07
44806	0.013017031388041788	0.019835312748269607	0.004060003719305328	0.20053189606711694	0.00836910322111768	0.02191856148316516	0.1596221579822318	0.0028579381614126137	0.011125888376049305	0.01265458841418868	0.10880001112243506	0.14023876153244985	0.020299342612455633	0.02091712123972608	7.616531437189024e-05	0.03127464881807833	6.951879628100001e-05	0.05674748377170703	0.00021798632185450714	0.0004183734158748357	0.0027277594683733364	0.010528466340963907	2.3857403955426403e-05	0.037624829959582586	0.00039365657697299286	1.4545818857273474e-05	0.004008659967769986	8.77770467393557e-07
44807	0.012886888705534675	0.019623893364557058	0.004011786232180785	0.20002850391464516	0.00826482879499995	0.021800519412985282	0.15887072610074404	0.002818756850372707	0.011014839322617249	0.012764262137110028	0.10819071253638679	0.13950802564902748	0.020104711146371294	0.020731021748655657	7.508559172522492e-05	0.031042582524079536	4.254152927814286e-05	0.056433092287615186	0.00011834747562948572	0.0004124073633997429	0.0026919824516463643	0.010555270030303916	2.412789227778522e-05	0.03741571324041539	0.00011867035138822143	1.4852719413507724e-05	0.004006380113344285	8.770727010329044e-07
44808	0.01275135697826463	0.019409291648963704	0.003964023576471828	0.19949604731515924	0.008161678693223571	0.021681791485545422	0.158079045067755	0.0027801052970406076	0.010904547095272221	0.012883603242319958	0.10751839347424341	0.13872950625993877	0.01991095509068511	0.020536421072980763	7.402100759990634e-05	0.030794900364446275	4.353629832472143e-05	0.056037252958700226	0.00012087798235551428	0.00040653024615535	0.002656695445163414	0.010594134104735364	2.4577292238019196e-05	0.03713270022827186	0.00012184698218547142	1.5379155577737108e-05	0.004010233824728107	8.836339419554535e-07
44809	0.012618607925568957	0.019202121628459707	0.003916712349783372	0.1989781814868326	0.008059594861906664	0.021562131115730018	0.15733363212551874	0.002741937589188021	0.010794659636880507	0.0129760979288374	0.1069282472518009	0.13801123065981824	0.019718054204945247	0.020339724719442922	7.297135396146034e-05	0.030537359299712966	4.4082001408635716e-05	0.055743688283543806	0.00012174284106441428	0.0004007308054768858	0.00262169758982725	0.01059906134905483	2.488972000816878e-05	0.03694156047686629	0.00012047030250617857	1.572881341247078e-05	0.003997757935250207	8.833885122033578e-07
44810	0.012493413636832885	0.01899439915250261	0.003869851026760736	0.19834944832297366	0.007958591357999057	0.021441679120352795	0.15654660105398957	0.0027042639902969717	0.010685338165728567	0.013053716158032722	0.10635129420000508	0.13727481424946358	0.019526042186112424	0.020160322286267775	7.193642552739706e-05	0.03031365690824733	4.5324749376e-05	0.055493716112833054	0.00012512442889833571	0.00039501199934154286	0.002587071180758671	0.01058543753848275	2.5119234177005855e-05	0.03679278843870289	0.00012589371373869285	1.5970840585757428e-05	0.0039765670762944285	8.827623743696098e-07
44811	0.012373924221701773	0.018788758921511762	0.0038234412724344217	0.19764526835791904	0.00785867080553063	0.02132051361615948	0.15564441527726372	0.0026670859328226217	0.010576659934600424	0.013136679562007429	0.10559361746633027	0.136400278203734	0.019334943711978126	0.01999116621734658	7.091601973369123e-05	0.03010762818899315	6.594331107806004e-05	0.05501646984624005	0.00019913731797675625	0.0003893745376370001	0.0025528518794185433	0.0105788767691547	2.538401463015986e-05	0.03643897022088859	0.00032257932098900835	1.6253736809961105e-05	0.003959204975144921	8.87331956731397e-07
44812	0.012267940159549864	0.018600406172301742	0.0037774841597995865	0.19691505196363762	0.007759866355647092	0.021198815803105123	0.15471957798673389	0.0026304285356057782	0.010468837482802557	0.013245248442926615	0.10481504349498967	0.13550436590972678	0.01914480618143175	0.01983188519610882	6.990993670231036e-05	0.029907363776168632	8.684655371229946e-05	0.05451844325442378	0.0002740258421005331	0.0003838250872784	0.0025191492764965995	0.010604798806721502	2.614755013833638e-05	0.03606739177269869	0.0005205571843567071	1.7155444384762984e-05	0.003958029767906914	8.96744945813439e-07
44813	0.012160293818160387	0.018408843604105045	0.0037319723859754505	0.19621023298121218	0.007662107086078887	0.021076422744832336	0.1538095494242596	0.002594236312755464	0.010361627834469414	0.013349088925975016	0.10404521351455046	0.134620660731968	0.018955597870271144	0.019671695220429723	6.891797920991993e-05	0.029706460121606854	0.00010711625431431792	0.05402486209121815	0.0003464357114849344	0.00037834996516975005	0.0024858224820684285	0.010624782123742115	2.6801364073552637e-05	0.03569929781217211	0.0007107149072291714	1.7910666772712472e-05	0.0039541969165527635	9.097249309971015e-07
44814	0.012050969556035507	0.018219357120269248	0.003686905273026607	0.19556573268071276	0.007565408644009877	0.020953386036074852	0.15294594223445365	0.002558521191644029	0.01025507255602366	0.013448512467622272	0.10330343687428878	0.13377643723316562	0.01876735188589362	0.019510584907997564	6.793995269094384e-05	0.029504918287258586	0.00012028981487899452	0.053543088100040825	0.0003927989585355539	0.00037295255054761424	0.0024528878854291995	0.010639290991649229	2.7545390785983083e-05	0.0353388427751455	0.0008292371557836785	1.8770257943560888e-05	0.003947949903050863	9.247563708444764e-07
44815	0.01194661143758977	0.01803326143593767	0.0036422808859047284	0.19477287023226184	0.007469784772694643	0.020829697898685464	0.15200452647032653	0.00252329361833055	0.010149134514707756	0.013534284237739742	0.10252846228935455	0.13287475648770095	0.01858009954618628	0.019353295252784602	6.697566525921474e-05	0.029305572428063784	0.00012672923706371812	0.053052208870745986	0.00041448022343251956	0.0003676358228767357	0.0024203187089257283	0.010636785625313236	2.8461705207889366e-05	0.03497449132997844	0.0008801853859880856	1.983557553211071e-05	0.003933679941645735	9.502435623656229e-07
44816	0.011840574575228907	0.017849213524996885	0.003598095647236436	0.1939336627289867	0.007375176859265006	0.02070533186139986	0.15104217314908897	0.0024885080603434567	0.010043752096313788	0.013599757564974455	0.10174716558357501	0.1319591625869749	0.01839381698704281	0.01919510140515186	6.602492847068489e-05	0.029105621262235346	0.00015906924856030183	0.052561185290205197	0.0005305383068911	0.00036238863747070014	0.0023880750991120718	0.010609089905714115	2.9231222083853262e-05	0.034611158582323234	0.0011863974826331499	2.0706412471068e-05	0.003907457782063765	9.613643499846317e-07
44817	0.011739502763420099	0.017668528146623178	0.003554348591236843	0.19293205547730644	0.0072816102941970435	0.020580663345688043	0.15000021831920204	0.0024541843391755144	0.009939394118849221	0.013703297429232892	0.1009339995076113	0.13098627783420053	0.018208543293213836	0.019040743999926495	6.508755728410493e-05	0.028907898712590255	0.0001976179469857406	0.05206195872804954	0.0006689811296403357	0.00035721637666104284	0.0023564083333812856	0.010629828232172686	2.988111657170913e-05	0.03424447852936787	0.0015514966346462358	2.1418512415606488e-05	0.003905248449629136	9.849373731894504e-07
44818	0.011636734045794508	0.01748719845906321	0.003511042488853886	0.192035794429911	0.007189070485735699	0.02045526527098785	0.149017745422529	0.002420311275967322	0.009835467585668051	0.013778073368807429	0.10015079797538504	0.13005987726335647	0.018024286956620342	0.018885462462553845	6.416336394716157e-05	0.028709528075423162	0.0002659705732565642	0.05157430654570623	0.000915810154019217	0.00035211657451683566	0.002324985702925864	0.010614550615264328	3.048787720189389e-05	0.033885194651912975	0.00220808124793815	2.20688209918082e-05	0.0038857177850678644	1.0094846535016819e-06
44819	0.011541402818329617	0.017316992314835914	0.0034681767830509217	0.19113561111939165	0.007097600109668442	0.020329474498682394	0.14803043333562121	0.00238692212986465	0.009732391195782593	0.013884424121118245	0.09936689701027077	0.12913017468374707	0.017841099375510688	0.01873579868223205	6.325227123886032e-05	0.028514472709844457	0.00031297886861588836	0.05108922351896528	0.0010842830220073665	0.0003470979686469214	0.0022940319456970855	0.010639463642869707	3.251101948886657e-05	0.03352905088064972	0.0026487295792024215	2.4479107681541473e-05	0.0038861285110574073	1.0499459589220607e-06
44820	0.011444401318371208	0.017143473388843894	0.0034257401198898286	0.19034015964856468	0.007007123359594736	0.02020315973422109	0.1471056490719717	0.0023539583355453647	0.00962996319897348	0.013980687007518495	0.09861531953971447	0.128249981283228	0.017658941960655865	0.01858527649807224	6.235408015773721e-05	0.028318890108475075	0.00035579604469439214	0.050616664014911654	0.0012370887644651495	0.0003421461067532571	0.0022634299114969504	0.010651831248576734	3.4241512621466535e-05	0.03318083211434914	0.0030443336261726356	2.6499665496673948e-05	0.0038806322389575644	1.091276698544864e-06
44821	0.011345713008824003	0.016971927785407643	0.0033837344049512568	0.1896465137281045	0.006917654102858371	0.02007637622112759	0.1462491135325556	0.002321431144426221	0.009528229255359792	0.0140742809984293	0.09790131853492796	0.1274254842906181	0.01747784329239217	0.018433883243021486	6.14687703193957e-05	0.02812278042529292	0.00038099521120291276	0.050158909426050266	0.0013252804527153065	0.00033726420854509286	0.002233199165486828	0.01066111396951423	3.617212082460201e-05	0.03284185393344818	0.0032625080899593927	2.8749013569157762e-05	0.0038738800649295644	1.1345633579204128e-06
44822	0.011245321419962071	0.016797010772539405	0.0033421651090565574	0.1887905214782924	0.00682921081581585	0.01994914408435104	0.14531187286317065	0.0022893553515604716	0.00942718836325415	0.014160139194526328	0.09715467869796833	0.1265426685175061	0.017297835098883347	0.018281606056091783	6.059619648168239e-05	0.027926143572208423	0.00039317090351347723	0.04969267176852093	0.001365725325667096	0.0003324563600794286	0.0022033336284060573	0.01066098781632967	3.841450176128052e-05	0.03249935499011713	0.0033498497751742076	3.13641323597204e-05	0.0038627964535517	1.1878457602076532e-06
44823	0.011153865593544043	0.01663200047123825	0.0033010113536583352	0.18782994416826465	0.006741723978264415	0.01982141240538962	0.14431429650163533	0.002257677626875478	0.009326745813050178	0.014223085209951691	0.09638063391995977	0.1256140588512422	0.017118882110096614	0.01813603600127176	5.9736584024063484e-05	0.027733512531244252	0.00043132369620365755	0.04921876587822156	0.0015007376591729047	0.0003277094561344286	0.002173776020728207	0.010632481211831088	4.0366941552465964e-05	0.03215366236779	0.0036925141180825503	3.359050320692141e-05	0.003838163962509335	1.217371921165029e-06
44824	0.011058058367202727	0.01646626121701646	0.003260280798811608	0.18682947912162784	0.00665522612058667	0.019693456280802542	0.1432978209779677	0.0022264239902448713	0.009227237554373413	0.014310243334992052	0.09560051863776683	0.12467263643022805	0.016941025640954416	0.017987717885313444	5.8889163252502924e-05	0.02753927037975659	0.0004812942024093801	0.048744658366867345	0.0016784994963955642	0.00032303045576435	0.002144705665818807	0.010635117625596364	4.184047992936266e-05	0.031808913638713014	0.004148762084602786	3.519596959881069e-05	0.0038290867677791573	1.2666877040228158e-06
44825	0.010968541059839349	0.016305091639856228	0.003219976557340272	0.18580771184880235	0.006569699742245542	0.01956499775057941	0.14227410079376254	0.0021955816289589715	0.009128267734887601	0.014376237157031466	0.09482000101054533	0.12372748346984379	0.016764268848831743	0.017844257954981315	5.805274427756367e-05	0.027348004046802342	0.0005354098377687857	0.048272240917059166	0.001870941488876307	0.0003184164863865143	0.0021158993749464143	0.010611578955727721	4.305968635097371e-05	0.03146614206502053	0.004641915433832223	3.646667517267648e-05	0.003807514509577585	1.3083104791645989e-06
44826	0.01087846778621808	0.016144301034166652	0.0031801026804186496	0.1848978026683206	0.00648519633761233	0.01943628617722202	0.14132036517282365	0.0021651912349281	0.009030138801786727	0.014476666957002162	0.09407517516836741	0.12283787182232848	0.01658866668623386	0.017700768682364865	5.723375780007832e-05	0.027156766044536398	0.0005928715127912928	0.04781216036387508	0.0020751112964580644	0.0003138781648201642	0.002087518691822614	0.010632021525959209	4.7214969515864433e-05	0.031130485001087	0.005163728391472343	4.138682976800625e-05	0.0038077258667337	1.3897352955582231e-06
44827	0.010792012779347358	0.015990715554587486	0.003140635741128107	0.18406787476526482	0.006401623960658765	0.019307191573446986	0.1404091876163364	0.0021351823013283787	0.0089326507689755	0.014559085856373711	0.09335052712911333	0.12198066267752236	0.016414165266847837	0.01756023044898452	5.642572882037673e-05	0.026967341972759806	0.0006359119969462608	0.04735996305109576	0.0022261799592882573	0.0003093980255525857	0.002059448495446279	0.010630116223649457	5.058816573233323e-05	0.030800116093135484	0.0055383937725878565	4.528129060285995e-05	0.003797234109061301	1.4669216468595602e-06
44828	0.010698528203585257	0.01583102343668378	0.003101583476153843	0.18334446558390258	0.00631901091480227	0.019177830007126518	0.13956740364076023	0.0021055778551922	0.00883592962044745	0.014648143620671508	0.09266293725710883	0.12117937385708892	0.016240800983451546	0.01741505764132552	5.563042393705732e-05	0.026775224417636106	0.0006640994403149516	0.04692214671950078	0.002322658957865436	0.0003049822677691785	0.0020317534052564858	0.01063707542544065	5.4341164231879256e-05	0.03047870546071813	0.005762611512800249	4.9609551036431266e-05	0.003791325670717736	1.5622708956375168e-06
44829	0.010600636442108315	0.01566517139227498	0.003062955111583971	0.18237999075572406	0.0062373763464902855	0.019048229167503015	0.13859261023179864	0.0020763937235652712	0.008739983937059737	0.014744941372438791	0.0919153571605384	0.12027782217926966	0.01606860303575395	0.017267105620525944	5.4846999450756215e-05	0.02658152053625117	0.0006791856929513051	0.0464662615318403	0.0023710286167634	0.0003006352315619071	0.0020044332254399284	0.010654214070119336	5.88601378366544e-05	0.030148442769160604	0.0058546989705670575	5.484902944836814e-05	0.003790605412329679	1.6854292307586812e-06
44830	0.010508963973489592	0.0155090898310807	0.0030247212373842	0.18136270887737907	0.006156643125281614	0.018918295401584236	0.13759319409822326	0.002047571180005914	0.008644662248622486	0.014812370825494832	0.09115919966024276	0.11935927195079224	0.015897527375875627	0.01712394842679588	5.4075682089752464e-05	0.026390749604564216	0.000726508397336214	0.046009375355668604	0.0025367128180490786	0.0002963424446684571	0.001977400145424343	0.010634803360258963	6.26004317007251e-05	0.02981867397813221	0.006263411222681708	5.9063164509743725e-05	0.003772259379839957	1.7748371789410186e-06
44831	0.010418202827695086	0.015352143798580761	0.0029868935779604074	0.180300979301873	0.006076835101072942	0.01878812093880553	0.13657446153636854	0.002019130040399907	0.008550059381294316	0.014868949997926862	0.09039713825515401	0.11842791349116667	0.015727605715767708	0.01698181693001599	5.331427295846001e-05	0.026200680875035513	0.000781969079498294	0.04555241032203355	0.002731602569026193	0.0002921093040452214	0.0019507021886870427	0.010602482802991978	6.569350506558657e-05	0.029489904487060594	0.006748377986329999	6.242566409853673e-05	0.0037479330340756925	1.8499706322877454e-06
44832	0.010330977318945042	0.015199632645277935	0.002949476927941885	0.17923316904845396	0.00599795129128755	0.01865775429495071	0.13555757720705716	0.0019910708084579644	0.00845621191687645	0.014939606135484534	0.08963889304292848	0.117499780472375	0.015558850685330802	0.016842540311641806	5.255855554732465e-05	0.026012303113533395	0.0008444125375261836	0.045098531053142085	0.0029514191257597787	0.0002879363014596903	0.0019243551246502786	0.010588725558878279	6.850627146146129e-05	0.029163855987327826	0.007297552558819185	6.540243099669198e-05	0.0037330048022209067	1.9620951032718073e-06
44833	0.010249613637860444	0.015056499629710245	0.0029124734233165715	0.1782451934044391	0.005920045414969685	0.01852725432475646	0.13458720075761277	0.0019634363320398577	0.008363169898514343	0.015044202575593048	0.08890592570428908	0.11660861066967576	0.015391315983659405	0.016707839963011728	5.182920997360464e-05	0.025826770641238585	0.0009084034669378768	0.044657683280177204	0.0031762809329103853	0.00028383458532290457	0.0018983820478365428	0.010618339934740786	7.744800617852878e-05	0.028847493364443616	0.007856682216336322	7.599461875334242e-05	0.003739493811590678	2.1598572751303304e-06
44834	0.010174509677458785	0.014920479947284071	0.002875858830684964	0.17740758410879717	0.005843020763272086	0.018396584560731403	0.13370776566537226	0.0019361528259579928	0.0082708573816138	0.01514339987252398	0.08821880213551446	0.11578893024985672	0.015224941213141063	0.01657801762316014	5.110567089809177e-05	0.025644279153441696	0.0009603639643479927	0.044233826811290185	0.0033566467201140994	0.00027978584941545877	0.0018727368946318142	0.01064147651140305	8.480302760144737e-05	0.02854144082188625	0.00829146102940195	8.450024513964819e-05	0.0037429477912756357	2.3634462108547357e-06
44835	0.010095028417930908	0.014778262037037363	0.002839639795420536	0.17665931322232614	0.005766894942558235	0.018265755156603246	0.13288590983771298	0.0019092354556107568	0.00817926054198397	0.015235954320114166	0.08756219146530267	0.11501547607400066	0.015059751762479897	0.016445500828694372	5.039226972346998e-05	0.025460329619093263	0.000991367369436636	0.04382196814768561	0.003460029617726221	0.0002757943029653803	0.0018474081350890212	0.010656645044023	9.250386276710727e-05	0.02824296983130172	0.008514497118295786	9.335037569410008e-05	0.0037426601776831933	2.5756686871584856e-06
44836	0.010011139385547877	0.014632456672963534	0.002803825501151979	0.1757429795532302	0.005691684775928364	0.018134855686240108	0.13197363019586492	0.001882698702819614	0.008088470510844136	0.01534110556628288	0.08686584089648593	0.1141745309504463	0.014895772148161438	0.016310257778730332	4.968792619965659e-05	0.025274905792834586	0.001010916833242615	0.04339877677451616	0.003521216896963243	0.00027186394988803553	0.0018224419399685856	0.01068811788181862	0.00010124339308571771	0.0279392939651953	0.008621101911515222	0.00010340573184648218	0.003750485044836572	2.8261040983035984e-06
44837	0.009936132682254592	0.014496342720301867	0.002768386910927735	0.17475116295147566	0.005617323063905387	0.018003768512078643	0.13102370181739875	0.0018564919717136072	0.007998304594398327	0.01540878594835329	0.08615456549452014	0.11330648904516274	0.014732962941637829	0.016181763774371107	4.8993824251222895e-05	0.02509366222417847	0.001053540040426668	0.04297244178927534	0.0036661965572317005	0.00026798237040829334	0.0017977340993823496	0.010672815074282836	0.00010820848885284399	0.027634887909288357	0.008953126652336413	0.00011114380784046462	0.003735618695709957	3.0101753084613037e-06
44838	0.009859383826213193	0.014359285265180922	0.0027333355379978858	0.17374235266989912	0.005543828070586501	0.01787257158271835	0.13006914879348622	0.0018306311375422286	0.007908839471515822	0.0154565534840758	0.08544376703536243	0.11243654006485294	0.01457134879363933	0.016052462247494542	4.8307487249287674e-05	0.024912113050953616	0.001107226484863648	0.04254801904504699	0.0038510034137771787	0.0002641539601858219	0.0017733235395248354	0.010633263934745438	0.00011379184482583152	0.02733250881517128	0.009390256982774193	0.00011707658383232737	0.0037092014574719853	3.150971917683949e-06
44839	0.00978104541352348	0.014221255975152907	0.0026986701601329787	0.17268865264944824	0.005471188664678407	0.017741310562153913	0.12909393869368674	0.0018051092465343217	0.007820108836969502	0.015503676947548341	0.0847258758962179	0.11155238857084566	0.014410931818188836	0.015922696634457164	4.762432995977487e-05	0.024731019442966958	0.0011641775418307194	0.04212301098019038	0.004047110297803407	0.0002603773300238161	0.00174922536646655	0.010593930653339035	0.00011813790576696582	0.027030785570677042	0.009854617138899189	0.00012140147323691912	0.003683237105063114	3.311582853485236e-06
44840	0.009705062407924786	0.014089029101536707	0.0026643997176851427	0.17169178898462809	0.00539947598168495	0.017610131163814696	0.12814447494054357	0.0017799830511795497	0.0077322782478164	0.015621705900131785	0.08400884609934564	0.11068352300692255	0.01425177606714049	0.01579503473363034	4.6969742980060786e-05	0.02455135323503818	0.0012276383459193989	0.0416838133841374	0.004266316540167164	0.00025666713985896607	0.0017255268918580145	0.01064476806434657	0.00013371786120665356	0.026714616698474473	0.010377968313033406	0.00013969554515338246	0.00370155802315095	3.707863476898333e-06
44841	0.009627295484741493	0.01395314148901361	0.002630501631636986	0.17075834437395118	0.005328589474870971	0.017478887451478957	0.1272323644144461	0.001755176123634886	0.007645127571983914	0.015728571813809506	0.08331076893838606	0.10984397776630253	0.014093815505832814	0.015666527756731326	4.631949218941563e-05	0.02437136188026542	0.0012822821179302763	0.04125244217374884	0.004452668670461071	0.0002530044045443863	0.0017021033781566357	0.010681768859458514	0.00014722582946004783	0.026403740138675105	0.010808380145492543	0.000155219435202827	0.0037131521279727144	4.086123707915964e-06
44842	0.009553056597853908	0.013821544557580823	0.002596980560283971	0.16996434251868608	0.005258546437390072	0.017347636807734497	0.12640809768885142	0.0017307037189982642	0.007558706536753273	0.015831550916873317	0.08265779155786042	0.10907410871216268	0.013937072570270364	0.015540966090175622	4.567836148749418e-05	0.02419331828382074	0.0013259107529002482	0.040838023291187395	0.0045981950619249	0.00024939334688134617	0.0016789791478578069	0.010714219173223752	0.0001611993145660694	0.026103204862592648	0.0111246972672392	0.0001711652917490366	0.0037225920958878713	4.479153802442565e-06
44843	0.009471696788770393	0.01368357944176593	0.0025638427845866784	0.16901956740273527	0.005189356277160629	0.01721645537881043	0.1255062693191071	0.0017065749021967786	0.007473089430273529	0.015941467827737532	0.0819719692160094	0.10824721799567612	0.013781563473857544	0.01541076099019401	4.5045413546467056e-05	0.02401271101471551	0.001352953622252451	0.04041479835066286	0.004682640949357315	0.0002458365971678015	0.0016561918424747358	0.010755777816734351	0.00017674733377583577	0.025798909750319753	0.011272616794438292	0.00018891193295989835	0.0037365484015518782	4.908110734022919e-06
44844	0.009396493176622228	0.013552513477206863	0.0025310661623299284	0.1680107705494604	0.005120970248330186	0.01708522591960029	0.12457054045106578	0.0016827536979308786	0.007388095112492236	0.016007465515800512	0.08127172714795741	0.10739524860906634	0.013627260084113524	0.015285369638168482	4.442073300025726e-05	0.023835178203908108	0.0014029373722702636	0.03998839860921925	0.0048502564164530715	0.00024232541778563185	0.0016336388706740931	0.010742437896264572	0.0001885555139684261	0.025493872129819926	0.011643723410934337	0.0002018095767683652	0.003723792062929471	5.238094483265931e-06
44845	0.00933012763109524	0.013433683544500252	0.0024986568950566717	0.16693482012809926	0.005053395075219422	0.0169540203208511	0.12360184831785867	0.0016592472903654571	0.0073037933473326785	0.016051904218859037	0.08055856014294079	0.10651964709537623	0.013474175743641192	0.015166722200409464	4.380147980831077e-05	0.023661883483123296	0.0014622360245602484	0.03955955359126007	0.005051182983091393	0.00023886199133932545	0.001611356113042807	0.010702837927364385	0.00019747389442657898	0.025188515561182203	0.01210174634346725	0.00021096510224378207	0.0036984711261638784	5.488027258077544e-06
44846	0.009263163361560385	0.013312471570706145	0.002466615025656393	0.1658444016077345	0.004986626449462672	0.01682289874268621	0.12263012354816032	0.001636054287387436	0.007220238121096221	0.01612281729054508	0.07984647512150775	0.10564327807591711	0.01332231515112666	0.015047908545135092	4.318385856051433e-05	0.023488261408150357	0.0015314774342491861	0.039132870945843314	0.005287633177560986	0.00023544631974863726	0.001589370556960293	0.010697618992850015	0.00020664782136083063	0.02488535245512818	0.0126521649206624	0.00022033910322606266	0.0036902271174272284	5.8225050313193686e-06
44847	0.009187934781803695	0.01318370608319833	0.0024349409079778357	0.1648085841884448	0.004920705196479971	0.01669194905232463	0.12169602376075757	0.0016132082284338787	0.0071375197714272495	0.01623385966779997	0.0791642130974373	0.10480051874852456	0.013171716873435957	0.014923664294673329	4.2591525050015224e-05	0.023311659240199567	0.0016041915110699676	0.03873239719588354	0.005535927969325201	0.00023208719731393623	0.001567728941537014	0.010743631037393994	0.00022869748711480223	0.02460464806736353	0.013230288924276551	0.00024567671011113776	0.0037071452589153148	6.452018660709487e-06
44848	0.009111863158362815	0.013054798319626094	0.0024036266217841995	0.16387408371341267	0.004855568899468049	0.01656107953375165	0.12081901250234195	0.001590662563394357	0.007055491330273629	0.016325834971073715	0.07850952881234187	0.1040017111314211	0.013022341138971508	0.01479926531335555	4.2001468365115795e-05	0.02313522302472933	0.001669832606132904	0.0383424324265074	0.005757567220124957	0.00022877318314061857	0.001546347619189079	0.010765984346700643	0.00024707872067865946	0.024330577256763068	0.013731620660080003	0.00026617815973007595	0.0037125430650384213	7.0088545715144205e-06
44849	0.009036600004564101	0.012927390692313	0.0023726697563182645	0.1630824037903851	0.0047912208963975505	0.016430327680071195	0.12003133662145128	0.0015684219227350925	0.006974177474776556	0.016408597903533606	0.07790048347917398	0.10327359865272624	0.012874197399444814	0.01467588834446267	4.141786915818521e-05	0.022959660931019955	0.001718380560235817	0.03796953189495944	0.005916037994804114	0.0002255057944474069	0.0015252378090446284	0.0107772982213564	0.00026503944013236855	0.024066793907971774	0.014057603114757579	0.0002859418333915245	0.003712652214228572	7.560973138109383e-06
44850	0.008962139563651396	0.012801468457575045	0.0023420726705850143	0.16210788670004223	0.004727665940195714	0.016299793080987248	0.11914640880431888	0.0015464920022749428	0.00689368481473805	0.01649684549838022	0.07724857815627692	0.10247288466732553	0.012727295899567887	0.014553531718920851	4.0840408732178795e-05	0.022784980413522064	0.001749135279542593	0.03758430424013114	0.006008885691035693	0.00022228680080939932	0.0015044555954690287	0.010796160076540343	0.0002860353477387978	0.023797188705268528	0.01420246811446738	0.00030928587701177046	0.0037165675280483863	8.146509235273859e-06
44851	0.008885812194239536	0.012674353099933365	0.002311821634247185	0.161102561200574	0.00466486740148595	0.01616932156000884	0.11824902516735682	0.0015248464454491642	0.006813784714960557	0.016550012104522904	0.07659318200788894	0.10166409511250878	0.012581615260107057	0.014430292605570336	4.026948024539184e-05	0.022610055411943886	0.0018079446408351214	0.03719964755148002	0.006203418960082493	0.00021910988082535094	0.0014838729186412	0.010771513897623373	0.0003011528101112304	0.023528799340807628	0.014620323957257228	0.0003250519010742162	0.0036993764900958856	8.617164493128361e-06
